girl,std_mark,realpercentile,kcpe2001,kcpe2004,total_2004,rotation,total1_2005,streams1_2005,init_clsize,Nteachers,gradesize,schoolsize,Y2,schoolid,streamsize,Y1,Nteachers_prim,treatment,costs
0,0.90934926,77.0,252.6,250.0,381,1,77.0,1,77.0,7,79.0,0.83,3000.0,957,41.0,15.75,10,1,73
1,0.1377802,60.0,252.6,250.0,381,1,77.0,1,77.0,7,79.0,0.83,3000.0,957,41.0,8.057143,10,1,73
0,-0.24800432,39.0,252.6,250.0,381,1,77.0,1,77.0,7,79.0,0.83,3000.0,957,41.0,4.75,10,1,73
0,-1.3089117,11.0,252.6,250.0,381,1,77.0,1,77.0,7,79.0,0.83,3000.0,957,41.0,5.55,10,1,73
0,1.2951337,88.0,252.6,250.0,381,1,77.0,1,77.0,7,79.0,0.83,3000.0,957,41.0,16.87143,10,1,73
0,0.20207761,62.0,252.6,250.0,381,1,77.0,1,77.0,7,79.0,0.83,3000.0,957,41.0,9.0,10,1,73
0,-0.9874247,21.0,252.6,250.0,381,1,77.0,1,77.0,7,79.0,0.83,3000.0,957,41.0,1.4,10,1,73
1,0.90934926,76.0,252.6,250.0,381,1,77.0,1,77.0,7,79.0,0.83,3000.0,957,41.0,19.542858,10,1,73
1,1.7452157,93.0,252.6,250.0,381,1,77.0,1,77.0,7,79.0,0.83,3000.0,957,41.0,18.971428,10,1,73
0,0.1377802,66.0,252.6,250.0,381,1,77.0,1,77.0,7,79.0,0.83,3000.0,957,41.0,5.0285716,10,1,73
1,0.97364664,78.0,252.6,250.0,381,1,77.0,1,77.0,7,79.0,0.83,3000.0,957,41.0,13.4,10,1,73
1,2.0667028,98.0,252.6,250.0,381,1,77.0,1,77.0,7,79.0,0.83,3000.0,957,41.0,14.8,10,1,73
0,-1.2767631,12.0,252.6,250.0,381,1,77.0,1,77.0,7,79.0,0.83,3000.0,957,38.0,3.3000002,10,1,78
1,-0.11940948,48.0,252.6,250.0,381,1,77.0,1,77.0,7,79.0,0.83,3000.0,957,38.0,9.5,10,1,78
1,-0.15155819,57.0,252.6,250.0,381,1,77.0,1,77.0,7,79.0,0.83,3000.0,957,38.0,1.0,10,1,78
0,-0.24800432,39.0,252.6,250.0,381,1,77.0,1,77.0,7,79.0,0.83,3000.0,957,38.0,7.4357142,10,1,78
1,-0.37659916,33.0,252.6,250.0,381,1,77.0,1,77.0,7,79.0,0.83,3000.0,957,38.0,6.285714,10,1,78
1,-0.730235,24.0,252.6,250.0,381,1,77.0,1,77.0,7,79.0,0.83,3000.0,957,38.0,6.6571426,10,1,78
0,-0.28015304,51.0,252.6,250.0,381,1,77.0,1,77.0,7,79.0,0.83,3000.0,957,38.0,8.6,10,1,78
0,0.1377802,61.0,252.6,250.0,381,1,77.0,1,77.0,7,79.0,0.83,3000.0,957,38.0,11.485714,10,1,78
1,0.07348278,55.0,252.6,250.0,381,1,77.0,1,77.0,7,79.0,0.83,3000.0,957,38.0,12.1,10,1,78
1,1.8738105,96.0,252.6,250.0,381,1,77.0,1,77.0,7,79.0,0.83,3000.0,957,38.0,19.842857,10,1,78
0,0.8450518,74.0,252.6,250.0,381,1,77.0,1,77.0,7,79.0,0.83,3000.0,957,38.0,5.5,10,1,78
1,-0.5694914,29.0,252.6,250.0,381,1,77.0,1,77.0,7,79.0,0.83,3000.0,957,38.0,5.25,10,1,78
0,-1.0195733,18.0,252.6,250.0,381,1,77.0,1,77.0,7,79.0,0.83,3000.0,957,38.0,8.45,10,1,78
1,-0.1837069,44.0,252.6,250.0,381,1,77.0,1,77.0,7,79.0,0.83,3000.0,957,38.0,4.5,10,1,78
0,-1.3732091,8.0,252.6,250.0,381,1,77.0,1,77.0,7,79.0,0.83,3000.0,957,38.0,0.0,10,1,78
0,-0.4730453,32.0,252.6,250.0,381,1,77.0,1,77.0,7,79.0,0.83,3000.0,957,38.0,4.75,10,1,78
1,-1.1160195,14.0,252.6,250.0,381,1,77.0,1,77.0,7,79.0,0.83,3000.0,957,38.0,1.0785714,10,1,78
0,1.2308363,86.0,252.6,250.0,381,1,77.0,1,77.0,7,79.0,0.83,3000.0,957,38.0,14.028572,10,1,78
0,1.2951337,87.0,252.6,250.0,381,1,77.0,1,77.0,7,79.0,0.83,3000.0,957,38.0,7.4,10,1,78
0,-1.3732091,7.0,252.6,250.0,381,1,77.0,1,77.0,7,79.0,0.83,3000.0,957,38.0,2.0,10,1,78
1,0.6521596,68.0,252.6,250.0,381,1,77.0,1,77.0,7,79.0,0.83,3000.0,957,38.0,7.2285714,10,1,78
0,-0.1837069,44.0,252.6,250.0,381,1,77.0,1,77.0,7,79.0,0.83,3000.0,957,38.0,9.857142,10,1,78
0,-0.34445044,35.0,252.6,250.0,381,1,77.0,1,77.0,7,79.0,0.83,3000.0,957,38.0,5.9214287,10,1,78
1,1.4237286,92.0,252.6,250.0,381,1,77.0,1,77.0,7,79.0,0.83,3000.0,957,38.0,11.314285,10,1,78
0,-1.3410604,9.0,252.6,250.0,381,1,77.0,1,77.0,7,79.0,0.83,3000.0,957,38.0,7.0,10,1,78
0,-1.4053578,4.0,252.6,250.0,381,1,77.0,1,77.0,7,79.0,0.83,3000.0,957,38.0,3.0,10,1,78
0,0.105631486,59.0,252.6,250.0,381,1,77.0,1,77.0,7,79.0,0.83,3000.0,957,38.0,3.0,10,1,78
1,0.07348278,56.0,252.6,250.0,381,1,77.0,1,77.0,7,79.0,0.83,3000.0,957,38.0,21.435715,10,1,78
0,-0.11940948,49.0,252.6,250.0,381,1,77.0,1,77.0,7,79.0,0.83,3000.0,957,38.0,9.2,10,1,78
1,1.4237286,91.0,252.6,250.0,381,1,77.0,1,77.0,7,79.0,0.83,3000.0,957,38.0,20.328571,10,1,78
1,-1.3732091,7.0,252.6,250.0,381,1,77.0,1,77.0,7,79.0,0.83,3000.0,957,38.0,2.0,10,1,78
0,-0.5207527,40.0,332.4,349.0,859,1,110.0,2,55.0,11,116.0,1.2,1500.0,959,39.0,32.75714,16,1,38
1,-1.7479119,4.0,332.4,349.0,859,1,110.0,2,55.0,11,116.0,1.2,1500.0,959,39.0,19.957142,16,1,38
1,-1.0628474,17.0,332.4,349.0,859,1,110.0,2,55.0,11,116.0,1.2,1500.0,959,39.0,20.914286,16,1,38
1,-1.5691994,5.0,332.4,349.0,859,1,110.0,2,55.0,11,116.0,1.2,1500.0,959,39.0,21.2,16,1,38
0,-2.5342472,1.0,332.4,349.0,859,1,110.0,2,55.0,11,116.0,1.2,1500.0,959,39.0,13.228571,16,1,38
0,-0.967534,20.0,332.4,349.0,859,1,110.0,2,55.0,11,116.0,1.2,1500.0,959,39.0,14.25,16,1,38
0,-1.2832594,11.0,332.4,349.0,859,1,110.0,2,55.0,11,116.0,1.2,1500.0,959,39.0,18.935715,16,1,38
0,-0.7828644,27.0,332.4,349.0,859,1,110.0,2,55.0,11,116.0,1.2,1500.0,959,39.0,9.957143,16,1,38
1,-1.4321865,6.0,332.4,349.0,859,1,110.0,2,55.0,11,116.0,1.2,1500.0,959,39.0,12.150001,16,1,38
0,-1.7836545,2.0,332.4,349.0,859,1,110.0,2,55.0,11,116.0,1.2,1500.0,959,39.0,9.107143,16,1,38
0,-0.6577656,28.0,332.4,349.0,859,1,110.0,2,55.0,11,116.0,1.2,1500.0,959,39.0,28.87857,16,1,38
1,-1.2594311,11.0,332.4,349.0,859,1,110.0,2,55.0,11,116.0,1.2,1500.0,959,39.0,30.5,16,1,38
0,-0.8900919,24.0,332.4,349.0,859,1,110.0,2,55.0,11,116.0,1.2,1500.0,959,39.0,31.87857,16,1,38
0,-0.824564,25.0,332.4,349.0,859,1,110.0,2,55.0,11,116.0,1.2,1500.0,959,39.0,25.764286,16,1,38
1,-1.033062,17.0,332.4,349.0,859,1,110.0,2,55.0,11,116.0,1.2,1500.0,959,39.0,22.45,16,1,38
0,-0.76499313,32.0,332.4,349.0,859,1,110.0,2,55.0,11,116.0,1.2,1500.0,959,39.0,36.042854,16,1,38
1,-0.96157694,23.0,332.4,349.0,859,1,110.0,2,55.0,11,116.0,1.2,1500.0,959,39.0,13.114286,16,1,38
1,0.09282692,55.0,332.4,349.0,859,1,110.0,2,55.0,11,116.0,1.2,1500.0,959,39.0,22.5,16,1,38
0,0.086869836,54.0,332.4,349.0,859,1,110.0,2,55.0,11,116.0,1.2,1500.0,959,39.0,34.95,16,1,38
0,-0.4254394,36.0,332.4,349.0,859,1,110.0,2,55.0,11,116.0,1.2,1500.0,959,39.0,26.307144,16,1,38
0,-0.3777827,39.0,332.4,349.0,859,1,110.0,2,55.0,11,116.0,1.2,1500.0,959,39.0,28.078571,16,1,38
0,-0.40756813,38.0,332.4,349.0,859,1,110.0,2,55.0,11,116.0,1.2,1500.0,959,39.0,11.299999,16,1,38
0,0.039213166,50.0,332.4,349.0,859,1,110.0,2,55.0,11,116.0,1.2,1500.0,959,39.0,11.942858,16,1,38
0,-0.24076977,41.0,332.4,349.0,859,1,110.0,2,55.0,11,116.0,1.2,1500.0,959,39.0,31.650002,16,1,38
0,0.07495567,53.0,332.4,349.0,859,1,110.0,2,55.0,11,116.0,1.2,1500.0,959,39.0,30.092857,16,1,38
1,0.003470663,49.0,332.4,349.0,859,1,110.0,2,55.0,11,116.0,1.2,1500.0,959,39.0,32.6,16,1,38
1,-0.21694145,42.0,332.4,349.0,859,1,110.0,2,55.0,11,116.0,1.2,1500.0,959,39.0,24.5,16,1,38
1,0.39663818,64.0,332.4,349.0,859,1,110.0,2,55.0,11,116.0,1.2,1500.0,959,39.0,27.292858,16,1,38
1,0.43833777,66.0,332.4,349.0,859,1,110.0,2,55.0,11,116.0,1.2,1500.0,959,39.0,37.45,16,1,38
0,0.009427747,50.0,332.4,349.0,859,1,110.0,2,55.0,11,116.0,1.2,1500.0,959,39.0,17.0,16,1,38
0,0.17026901,57.0,332.4,349.0,859,1,110.0,2,55.0,11,116.0,1.2,1500.0,959,39.0,33.97857,16,1,38
0,0.09878401,56.0,332.4,349.0,859,1,110.0,2,55.0,11,116.0,1.2,1500.0,959,39.0,32.2,16,1,38
1,-0.06205726,46.0,332.4,349.0,859,1,110.0,2,55.0,11,116.0,1.2,1500.0,959,39.0,10.3714285,16,1,38
0,0.2119686,58.0,332.4,349.0,859,1,110.0,2,55.0,11,116.0,1.2,1500.0,959,39.0,21.207142,16,1,38
0,0.3668528,63.0,332.4,349.0,859,1,110.0,2,55.0,11,116.0,1.2,1500.0,959,39.0,28.892857,16,1,38
0,-0.44926772,35.0,332.4,349.0,859,1,110.0,2,55.0,11,116.0,1.2,1500.0,959,39.0,23.27143,16,1,38
1,1.3676429,89.0,332.4,349.0,859,1,110.0,2,55.0,11,116.0,1.2,1500.0,959,38.0,38.45,16,1,39
1,1.5761408,95.0,332.4,349.0,859,1,110.0,2,55.0,11,116.0,1.2,1500.0,959,38.0,38.0,16,1,39
1,1.7250679,97.0,332.4,349.0,859,1,110.0,2,55.0,11,116.0,1.2,1500.0,959,38.0,29.757143,16,1,39
1,0.521737,70.0,332.4,349.0,859,1,110.0,2,55.0,11,116.0,1.2,1500.0,959,38.0,22.45,16,1,39
1,0.521737,70.0,332.4,349.0,859,1,110.0,2,55.0,11,116.0,1.2,1500.0,959,38.0,35.1,16,1,39
1,0.8434195,79.0,332.4,349.0,859,1,110.0,2,55.0,11,116.0,1.2,1500.0,959,38.0,32.75,16,1,39
0,0.51577985,69.0,332.4,349.0,859,1,110.0,2,55.0,11,116.0,1.2,1500.0,959,38.0,33.74286,16,1,39
0,1.2604153,87.0,332.4,349.0,859,1,110.0,2,55.0,11,116.0,1.2,1500.0,959,38.0,29.471428,16,1,39
0,2.016965,99.0,332.4,349.0,859,1,110.0,2,55.0,11,116.0,1.2,1500.0,959,38.0,29.75,16,1,39
0,0.7600203,77.0,332.4,349.0,859,1,110.0,2,55.0,11,116.0,1.2,1500.0,959,38.0,29.8,16,1,39
1,1.451042,90.0,332.4,349.0,859,1,110.0,2,55.0,11,116.0,1.2,1500.0,959,38.0,36.928574,16,1,39
0,1.7071966,96.0,332.4,349.0,859,1,110.0,2,55.0,11,116.0,1.2,1500.0,959,38.0,37.65,16,1,39
0,2.0288792,100.0,332.4,349.0,859,1,110.0,2,55.0,11,116.0,1.2,1500.0,959,38.0,37.214287,16,1,39
0,1.2902008,88.0,332.4,349.0,859,1,110.0,2,55.0,11,116.0,1.2,1500.0,959,38.0,33.314285,16,1,39
0,0.62300736,73.0,332.4,349.0,859,1,110.0,2,55.0,11,116.0,1.2,1500.0,959,38.0,30.849998,16,1,39
1,1.1353166,84.0,332.4,349.0,859,1,110.0,2,55.0,11,116.0,1.2,1500.0,959,38.0,29.2,16,1,39
0,0.7183207,74.0,332.4,349.0,859,1,110.0,2,55.0,11,116.0,1.2,1500.0,959,38.0,23.0,16,1,39
1,1.0161749,82.0,332.4,349.0,859,1,110.0,2,55.0,11,116.0,1.2,1500.0,959,38.0,36.528572,16,1,39
0,1.731025,97.0,332.4,349.0,859,1,110.0,2,55.0,11,116.0,1.2,1500.0,959,38.0,15.014286,16,1,39
1,1.2568803,86.0,273.2,292.0,559,1,123.0,1,123.0,8,132.0,1.32,0.0,960,132.0,14.142858,12,0,0
1,-0.16121648,55.0,273.2,292.0,559,1,123.0,1,123.0,8,132.0,1.32,0.0,960,132.0,7.9285717,12,0,0
0,-0.29627332,60.0,273.2,292.0,559,1,123.0,1,123.0,8,132.0,1.32,0.0,960,132.0,5.9714284,12,0,0
0,1.7295792,100.0,273.2,292.0,559,1,123.0,1,123.0,8,132.0,1.32,0.0,960,132.0,17.0,12,0,0
1,-0.7689723,36.0,273.2,292.0,559,1,123.0,1,123.0,8,132.0,1.32,0.0,960,132.0,6.75,12,0,0
0,0.31148246,68.0,273.2,292.0,559,1,123.0,1,123.0,8,132.0,1.32,0.0,960,132.0,3.4,12,0,0
0,0.64912456,75.0,273.2,292.0,559,1,123.0,1,123.0,8,132.0,1.32,0.0,960,132.0,11.685715,12,0,0
1,1.6620508,96.0,273.2,292.0,559,1,123.0,1,123.0,8,132.0,1.32,0.0,960,132.0,8.985714,12,0,0
0,-0.70144385,48.0,273.2,292.0,559,1,123.0,1,123.0,8,132.0,1.32,0.0,960,132.0,8.142857,12,0,0
1,1.7295792,100.0,273.2,292.0,559,1,123.0,1,123.0,8,132.0,1.32,0.0,960,132.0,11.414286,12,0,0
1,1.7295792,100.0,273.2,292.0,559,1,123.0,1,123.0,8,132.0,1.32,0.0,960,132.0,22.02143,12,0,0
0,0.0,14.0,273.2,292.0,559,1,123.0,1,123.0,8,132.0,1.32,0.0,960,132.0,0.95,12,0,0
0,0.24395403,67.0,273.2,292.0,559,1,123.0,1,123.0,8,132.0,1.32,0.0,960,132.0,8.907143,12,0,0
1,-1.4442564,22.0,273.2,292.0,559,1,123.0,1,123.0,8,132.0,1.32,0.0,960,132.0,0.45,12,0,0
1,0.0,14.0,273.2,292.0,559,1,123.0,1,123.0,8,132.0,1.32,0.0,960,132.0,5.8214283,12,0,0
0,1.2568803,86.0,273.2,292.0,559,1,123.0,1,123.0,8,132.0,1.32,0.0,960,132.0,16.02143,12,0,0
0,0.17642562,65.0,273.2,292.0,559,1,123.0,1,123.0,8,132.0,1.32,0.0,960,132.0,1.1714286,12,0,0
0,-1.5117849,17.0,273.2,292.0,559,1,123.0,1,123.0,8,132.0,1.32,0.0,960,132.0,6.05,12,0,0
0,-0.29627332,60.0,273.2,292.0,559,1,123.0,1,123.0,8,132.0,1.32,0.0,960,132.0,9.171429,12,0,0
0,-0.9715575,39.0,273.2,292.0,559,1,123.0,1,123.0,8,132.0,1.32,0.0,960,132.0,10.0,12,0,0
1,-0.2287449,61.0,273.2,292.0,559,1,123.0,1,123.0,8,132.0,1.32,0.0,960,132.0,3.05,12,0,0
0,-0.70144385,38.0,273.2,292.0,559,1,123.0,1,123.0,8,132.0,1.32,0.0,960,132.0,0.15,12,0,0
1,-1.5117849,15.0,273.2,292.0,559,1,123.0,1,123.0,8,132.0,1.32,0.0,960,132.0,4.5,12,0,0
0,0.24395403,65.0,273.2,292.0,559,1,123.0,1,123.0,8,132.0,1.32,0.0,960,132.0,7.1,12,0,0
1,-1.4442564,18.0,273.2,292.0,559,1,123.0,1,123.0,8,132.0,1.32,0.0,960,132.0,4.3,12,0,0
1,-0.093688056,58.0,273.2,292.0,559,1,123.0,1,123.0,8,132.0,1.32,0.0,960,132.0,5.1857142,12,0,0
1,1.4594656,92.0,273.2,292.0,559,1,123.0,1,123.0,8,132.0,1.32,0.0,960,132.0,4.3,12,0,0
1,-0.2287449,52.0,273.2,292.0,559,1,123.0,1,123.0,8,132.0,1.32,0.0,960,132.0,4.707143,12,0,0
0,-0.16121648,54.0,273.2,292.0,559,1,123.0,1,123.0,8,132.0,1.32,0.0,960,132.0,3.05,12,0,0
1,-0.566387,42.0,273.2,292.0,559,1,123.0,1,123.0,8,132.0,1.32,0.0,960,132.0,1.85,12,0,0
0,-0.29627332,47.0,273.2,292.0,559,1,123.0,1,123.0,8,132.0,1.32,0.0,960,132.0,4.0,12,0,0
1,-0.29627332,47.0,273.2,292.0,559,1,123.0,1,123.0,8,132.0,1.32,0.0,960,132.0,4.55,12,0,0
0,0.0,14.0,273.2,292.0,559,1,123.0,1,123.0,8,132.0,1.32,0.0,960,132.0,1.3,12,0,0
1,1.1218235,83.0,273.2,292.0,559,1,123.0,1,123.0,8,132.0,1.32,0.0,960,132.0,9.55,12,0,0
0,-0.2287449,51.0,273.2,292.0,559,1,123.0,1,123.0,8,132.0,1.32,0.0,960,132.0,0.51428574,12,0,0
1,-0.9040291,40.0,273.2,292.0,559,1,123.0,1,123.0,8,132.0,1.32,0.0,960,132.0,1.05,12,0,0
0,1.3244088,88.0,273.2,292.0,559,1,123.0,1,123.0,8,132.0,1.32,0.0,960,132.0,18.014286,12,0,0
0,-1.2416712,25.0,273.2,292.0,559,1,123.0,1,123.0,8,132.0,1.32,0.0,960,132.0,1.45,12,0,0
0,0.0,14.0,273.2,292.0,559,1,123.0,1,123.0,8,132.0,1.32,0.0,960,132.0,1.0,12,0,0
1,-0.36380175,45.0,273.2,292.0,559,1,123.0,1,123.0,8,132.0,1.32,0.0,960,132.0,4.8,12,0,0
0,0.716653,76.0,273.2,292.0,559,1,123.0,1,123.0,8,132.0,1.32,0.0,960,132.0,23.47857,12,0,0
0,-1.1066144,34.0,273.2,292.0,559,1,123.0,1,123.0,8,132.0,1.32,0.0,960,132.0,10.321428,12,0,0
0,0.3790109,70.0,273.2,292.0,559,1,123.0,1,123.0,8,132.0,1.32,0.0,960,132.0,12.307143,12,0,0
0,0.0,14.0,273.2,292.0,559,1,123.0,1,123.0,8,132.0,1.32,0.0,960,132.0,1.7571428,12,0,0
1,0.64912456,75.0,273.2,292.0,559,1,123.0,1,123.0,8,132.0,1.32,0.0,960,132.0,6.3,12,0,0
0,0.0,14.0,273.2,292.0,559,1,123.0,1,123.0,8,132.0,1.32,0.0,960,132.0,1.0,12,0,0
0,0.64912456,75.0,273.2,292.0,559,1,123.0,1,123.0,8,132.0,1.32,0.0,960,132.0,5.75,12,0,0
0,-1.3091996,36.0,273.2,292.0,559,1,123.0,1,123.0,8,132.0,1.32,0.0,960,132.0,3.0,12,0,0
1,1.6620508,98.0,273.2,292.0,559,1,123.0,1,123.0,8,132.0,1.32,0.0,960,132.0,12.0,12,0,0
0,1.3919371,90.0,273.2,292.0,559,1,123.0,1,123.0,8,132.0,1.32,0.0,960,132.0,12.5,12,0,0
0,-1.3091996,23.0,273.2,292.0,559,1,123.0,1,123.0,8,132.0,1.32,0.0,960,132.0,4.3,12,0,0
1,0.0,14.0,273.2,292.0,559,1,123.0,1,123.0,8,132.0,1.32,0.0,960,132.0,1.0,12,0,0
1,1.0542951,82.0,273.2,292.0,559,1,123.0,1,123.0,8,132.0,1.32,0.0,960,132.0,29.921429,12,0,0
0,0.58159614,73.0,273.2,292.0,559,1,123.0,1,123.0,8,132.0,1.32,0.0,960,132.0,9.25,12,0,0
0,-0.84156513,32.0,208.0,273.0,1391,1,161.0,1,161.0,8,147.0,1.52,1000.0,961,73.0,0.15,11,1,13
1,-0.84156513,23.0,208.0,273.0,1391,1,161.0,1,161.0,8,147.0,1.52,1000.0,961,73.0,2.4,11,1,13
0,0.08250631,46.0,208.0,273.0,1391,1,161.0,1,161.0,8,147.0,1.52,1000.0,961,73.0,9.285714,11,1,13
0,0.6260778,66.0,208.0,273.0,1391,1,161.0,1,161.0,8,147.0,1.52,1000.0,961,73.0,8.857142,11,1,13
1,-0.6784937,20.0,208.0,273.0,1391,1,161.0,1,161.0,8,147.0,1.52,1000.0,961,73.0,0.25714287,11,1,13
0,0.2999349,57.0,208.0,273.0,1391,1,161.0,1,161.0,8,147.0,1.52,1000.0,961,73.0,19.657143,11,1,13
0,1.9306492,98.0,208.0,273.0,1391,1,161.0,1,161.0,8,147.0,1.52,1000.0,961,73.0,17.87143,11,1,13
1,-0.78720796,16.0,208.0,273.0,1391,1,161.0,1,161.0,8,147.0,1.52,1000.0,961,73.0,7.4,11,1,13
1,-1.0046365,18.0,208.0,273.0,1391,1,161.0,1,161.0,8,147.0,1.52,1000.0,961,73.0,2.392857,11,1,13
1,1.0065777,82.0,208.0,273.0,1391,1,161.0,1,161.0,8,147.0,1.52,1000.0,961,73.0,16.592857,11,1,13
1,-1.1133509,14.0,208.0,273.0,1391,1,161.0,1,161.0,8,147.0,1.52,1000.0,961,73.0,15.0,11,1,13
1,0.40864918,95.0,208.0,273.0,1391,1,161.0,1,161.0,8,147.0,1.52,1000.0,961,73.0,31.057144,11,1,13
0,-0.13492227,36.0,208.0,273.0,1391,1,161.0,1,161.0,8,147.0,1.52,1000.0,961,73.0,17.278572,11,1,13
0,0.78914917,76.0,208.0,273.0,1391,1,161.0,1,161.0,8,147.0,1.52,1000.0,961,73.0,18.342857,11,1,13
1,-1.3307794,7.0,208.0,273.0,1391,1,161.0,1,161.0,8,147.0,1.52,1000.0,961,73.0,4.221429,11,1,13
1,0.24557774,56.0,208.0,273.0,1391,1,161.0,1,161.0,8,147.0,1.52,1000.0,961,73.0,24.2,11,1,13
0,0.08250631,46.0,208.0,273.0,1391,1,161.0,1,161.0,8,147.0,1.52,1000.0,961,73.0,13.0,11,1,13
0,-0.2979937,31.0,208.0,273.0,1391,1,161.0,1,161.0,8,147.0,1.52,1000.0,961,73.0,6.957143,11,1,13
1,0.84350634,80.0,208.0,273.0,1391,1,161.0,1,161.0,8,147.0,1.52,1000.0,961,73.0,11.0,11,1,13
1,-0.40670797,34.0,208.0,273.0,1391,1,161.0,1,161.0,8,147.0,1.52,1000.0,961,73.0,5.028571,11,1,13
1,0.08250631,46.0,208.0,273.0,1391,1,161.0,1,161.0,8,147.0,1.52,1000.0,961,73.0,28.22857,11,1,13
1,1.495792,91.0,208.0,273.0,1391,1,161.0,1,161.0,8,147.0,1.52,1000.0,961,73.0,35.142857,11,1,13
0,1.7132206,95.0,208.0,273.0,1391,1,161.0,1,161.0,8,147.0,1.52,1000.0,961,74.0,26.935715,11,1,13
1,0.84350634,81.0,208.0,273.0,1391,1,161.0,1,161.0,8,147.0,1.52,1000.0,961,74.0,3.0,11,1,13
0,0.5717206,64.0,208.0,273.0,1391,1,161.0,1,161.0,8,147.0,1.52,1000.0,961,74.0,17.514286,11,1,13
1,0.2999349,57.0,208.0,273.0,1391,1,161.0,1,161.0,8,147.0,1.52,1000.0,961,74.0,15.1285715,11,1,13
0,-1.4394937,4.0,208.0,273.0,1391,1,161.0,1,161.0,8,147.0,1.52,1000.0,961,74.0,5.6857142,11,1,13
1,0.35429204,67.0,208.0,273.0,1391,1,161.0,1,161.0,8,147.0,1.52,1000.0,961,74.0,8.0,11,1,13
1,1.2783635,87.0,208.0,273.0,1391,1,161.0,1,161.0,8,147.0,1.52,1000.0,961,74.0,19.292858,11,1,13
1,-1.2764223,11.0,208.0,273.0,1391,1,161.0,1,161.0,8,147.0,1.52,1000.0,961,74.0,9.314285,11,1,13
0,-0.1892794,44.0,208.0,273.0,1391,1,161.0,1,161.0,8,147.0,1.52,1000.0,961,74.0,17.278572,11,1,13
1,2.0393634,99.0,208.0,273.0,1391,1,161.0,1,161.0,8,147.0,1.52,1000.0,961,74.0,21.1,11,1,13
0,0.028149163,41.0,208.0,273.0,1391,1,161.0,1,161.0,8,147.0,1.52,1000.0,961,74.0,5.0142856,11,1,13
0,0.028149163,65.0,208.0,273.0,1391,1,161.0,1,161.0,8,147.0,1.52,1000.0,961,74.0,21.764286,11,1,13
0,-0.02620798,54.0,208.0,273.0,1391,1,161.0,1,161.0,8,147.0,1.52,1000.0,961,74.0,25.37857,11,1,13
0,0.1912206,52.0,208.0,273.0,1391,1,161.0,1,161.0,8,147.0,1.52,1000.0,961,74.0,9.3714285,11,1,13
0,-1.0589937,21.0,208.0,273.0,1391,1,161.0,1,161.0,8,147.0,1.52,1000.0,961,74.0,15.514286,11,1,13
0,1.1696491,93.0,208.0,273.0,1391,1,161.0,1,161.0,8,147.0,1.52,1000.0,961,74.0,24.085714,11,1,13
1,0.13686346,71.0,208.0,273.0,1391,1,161.0,1,161.0,8,147.0,1.52,1000.0,961,74.0,2.057143,11,1,13
0,-0.1892794,43.0,208.0,273.0,1391,1,161.0,1,161.0,8,147.0,1.52,1000.0,961,74.0,5.214286,11,1,13
1,0.73479205,70.0,208.0,273.0,1391,1,161.0,1,161.0,8,147.0,1.52,1000.0,961,74.0,9.671429,11,1,13
1,0.73479205,70.0,208.0,273.0,1391,1,161.0,1,161.0,8,147.0,1.52,1000.0,961,74.0,1.1714286,11,1,13
0,0.78914917,76.0,208.0,273.0,1391,1,161.0,1,161.0,8,147.0,1.52,1000.0,961,74.0,36.15,11,1,13
1,0.13686346,49.0,208.0,273.0,1391,1,161.0,1,161.0,8,147.0,1.52,1000.0,961,74.0,25.62143,11,1,13
0,-0.4610651,26.0,208.0,273.0,1391,1,161.0,1,161.0,8,147.0,1.52,1000.0,961,74.0,10.057143,11,1,13
1,-0.4801265,39.0,228.6,257.0,500,1,73.0,1,73.0,9,76.0,0.8,2000.0,962,39.0,10.771429,10,1,51
1,-0.98899263,20.0,228.6,257.0,500,1,73.0,1,73.0,9,76.0,0.8,2000.0,962,39.0,22.157143,10,1,51
0,1.3596202,88.0,228.6,257.0,500,1,73.0,1,73.0,9,76.0,0.8,2000.0,962,39.0,22.37143,10,1,51
0,-0.94984907,22.0,228.6,257.0,500,1,73.0,1,73.0,9,76.0,0.8,2000.0,962,39.0,3.6785715,10,1,51
0,-1.4587152,5.0,228.6,257.0,500,1,73.0,1,73.0,9,76.0,0.8,2000.0,962,39.0,0.0,10,1,51
1,0.6941799,72.0,228.6,257.0,500,1,73.0,1,73.0,9,76.0,0.8,2000.0,962,39.0,31.392857,10,1,51
1,0.18531378,62.0,228.6,257.0,500,1,73.0,1,73.0,9,76.0,0.8,2000.0,962,39.0,4.6571426,10,1,51
1,-0.50361264,36.0,228.6,257.0,500,1,73.0,1,73.0,9,76.0,0.8,2000.0,962,39.0,25.0,10,1,51
0,-0.18263556,52.0,228.6,257.0,500,1,73.0,1,73.0,9,76.0,0.8,2000.0,962,39.0,15.928572,10,1,51
0,-0.51927006,33.0,228.6,257.0,500,1,73.0,1,73.0,9,76.0,0.8,2000.0,962,39.0,14.771429,10,1,51
1,1.711912,96.0,228.6,257.0,500,1,73.0,1,73.0,9,76.0,0.8,2000.0,962,39.0,27.8,10,1,51
1,0.8507541,80.0,228.6,257.0,500,1,73.0,1,73.0,9,76.0,0.8,2000.0,962,39.0,27.992857,10,1,51
0,-0.5584136,29.0,228.6,257.0,500,1,73.0,1,73.0,9,76.0,0.8,2000.0,962,39.0,9.971429,10,1,51
