pupil_id,a01,treatment,pre_theta_sd,post_theta_sd,ple_tried,ple_pass,books_with,b_homework_pp,b_fem_pp,b_elec_pp,b_cement_pp,b_radio_pp,b_edhigh_teacher,b_fem_teacher,decile,scores_top,decile_decile,baseline_score,endline_score
9039010.0,9039.0,0.0,1.1686561113121976,0.6155965853221367,1,1,1,1,1,1,0,1,1,0,8.0,1,0.0,38.0,36.0
9039019.0,9039.0,0.0,0.9132892395986411,0.5242771079176265,1,1,1,1,1,0,0,1,1,0,8.0,1,0.0,38.0,36.0
9039020.0,9039.0,0.0,0.8695899191813455,1.193027768047393,0,0,1,1,1,0,0,1,1,0,8.0,1,0.0,34.0,42.0
9039023.0,9039.0,0.0,0.9653868144657127,1.7982538566431583,0,0,1,1,0,1,1,1,1,0,8.0,1,0.0,34.0,50.0
9039025.0,9039.0,0.0,1.0328415813713854,0.48345347988453913,0,0,1,1,0,0,1,1,1,0,8.0,1,0.0,38.0,34.0
9039034.0,9039.0,0.0,0.8606323426296896,2.4077549121822988,0,0,1,0,1,0,0,0,1,0,8.0,1,0.0,36.0,56.0
9043011.0,9043.0,0.0,0.8953276935780705,0.3324908602757103,0,0,0,1,1,1,1,1,1,0,8.0,1,0.0,36.0,36.0
9043022.0,9043.0,0.0,0.9737193567574693,1.0988189945718416,1,1,0,1,0,0,1,1,1,0,8.0,1,0.0,38.0,42.0
9043023.0,9043.0,0.0,1.1549587027644028,,1,1,0,1,1,1,1,1,1,0,8.0,1,0.0,34.0,34.0
9043031.0,9043.0,0.0,0.9909612109232725,,0,0,0,1,1,1,0,1,1,0,8.0,1,0.0,38.0,
10003014.0,10003.0,0.0,1.2210179386316096,1.5532804022158433,1,1,0,1,0,0,0,1,0,1,8.0,1,0.0,38.0,50.0
10003033.0,10003.0,0.0,0.9435075403343767,-0.1845357915862233,0,0,0,1,1,1,0,1,0,1,8.0,1,0.0,36.0,28.0
10004015.0,10004.0,0.0,0.9101277026694778,0.12592487537546845,1,1,1,1,0,0,0,1,1,0,8.0,1,0.0,36.0,32.0
10004039.0,10004.0,0.0,1.0242575547068222,1.0447383564619985,1,1,1,1,1,0,0,1,1,0,8.0,1,0.0,36.0,42.0
10008038.0,10008.0,1.0,1.1304855698787768,1.658841803308684,0,0,0,1,0,0,0,1,0,0,8.0,1,16000.0,38.0,50.0
10008056.0,10008.0,1.0,0.9507864152459694,1.0392770945479097,1,1,0,1,0,0,0,1,0,0,8.0,1,6000.0,36.0,42.0
10008060.0,10008.0,1.0,0.9464850431119353,-0.25545565484076,1,1,0,1,0,1,1,1,0,0,8.0,1,6000.0,36.0,28.0
10010009.0,10010.0,0.0,1.120848878562809,-0.19340529512852978,0,0,1,1,1,0,0,1,1,0,8.0,1,0.0,38.0,28.0
10010027.0,10010.0,0.0,1.126291356024809,0.6173218804252105,0,0,1,0,0,0,0,1,1,0,8.0,1,0.0,38.0,38.0
10010032.0,10010.0,0.0,1.1245507525960112,0.24755017502424598,1,1,1,1,0,0,0,1,1,0,8.0,1,0.0,38.0,32.0
10010039.0,10010.0,0.0,1.195328295215326,1.3671810304588352,0,0,1,1,0,0,0,1,1,0,8.0,1,0.0,38.0,46.0
10011013.0,10011.0,1.0,0.94181319612567,,0,0,1,1,0,1,0,1,1,1,8.0,1,6000.0,38.0,
10013002.0,10013.0,1.0,1.100573435657516,0.42540039809797064,1,1,1,1,0,1,1,1,0,1,8.0,1,14000.0,36.0,34.0
10013013.0,10013.0,1.0,0.9405234863955912,1.3310696928053007,1,1,1,1,0,0,0,1,0,1,8.0,1,6000.0,34.0,46.0
10013018.0,10013.0,1.0,0.854235802177606,,1,1,1,1,0,0,0,1,0,1,8.0,1,2000.0,36.0,
10013021.0,10013.0,1.0,1.1488364420522514,0.6123550974865735,1,1,1,1,1,0,0,1,0,1,8.0,1,16000.0,38.0,38.0
10013022.0,10013.0,1.0,0.8621560224035809,0.795152282893795,1,0,1,1,1,0,0,1,0,1,8.0,1,2000.0,36.0,40.0
10013028.0,10013.0,1.0,0.9421327323569341,-0.5402588826914844,0,0,1,1,1,0,1,1,0,1,8.0,1,6000.0,36.0,24.0
10019025.0,10019.0,0.0,1.1488364420522514,0.8358704907099989,1,1,1,1,0,0,0,1,0,1,8.0,1,0.0,38.0,40.0
10019039.0,10019.0,0.0,0.9537573000137174,0.09796373378883068,1,1,1,1,1,1,0,1,0,1,8.0,1,0.0,36.0,32.0
10020037.0,10020.0,1.0,1.0885163576625991,1.4145473967970972,1,1,0,1,1,0,1,1,0,0,8.0,1,14000.0,38.0,46.0
10021008.0,10021.0,0.0,1.08178229871017,0.7661305049621169,1,0,0,1,0,0,0,1,0,1,8.0,1,0.0,38.0,38.0
10021044.0,10021.0,0.0,1.0450379049666627,1.0051774313310757,1,0,0,1,1,0,0,1,0,1,8.0,1,0.0,38.0,42.0
10022018.0,10022.0,1.0,1.0737710307128598,0.6636590459650329,1,1,1,1,1,0,0,1,0,0,8.0,1,14000.0,36.0,38.0
10022031.0,10022.0,1.0,1.2600284993709014,,0,0,1,1,0,1,0,1,0,0,8.0,1,20000.0,38.0,
10022032.0,10022.0,1.0,0.8715506549970787,1.3609578283849249,1,1,1,1,0,0,0,1,0,0,8.0,1,2000.0,34.0,46.0
10024023.0,10024.0,1.0,1.1368583790835594,,0,0,0,1,1,1,0,1,0,0,8.0,1,16000.0,38.0,
10025013.0,10025.0,1.0,1.027379584122873,0.3399988921330715,1,1,1,1,0,0,0,1,1,0,8.0,1,12000.0,38.0,34.0
10025044.0,10025.0,1.0,1.1054437560895183,0.29825088188117266,0,0,1,1,1,1,0,1,1,0,8.0,1,14000.0,38.0,36.0
10029001.0,10029.0,1.0,1.064384018857932,0.652693003708706,1,1,1,1,1,0,0,1,1,0,8.0,1,12000.0,38.0,38.0
10031005.0,10031.0,1.0,1.1132514033001275,,1,1,0,1,0,0,0,1,0,0,8.0,1,14000.0,38.0,
10031034.0,10031.0,1.0,1.0238709693458599,1.7174208163294513,0,0,0,1,1,1,1,1,0,0,8.0,1,10000.0,36.0,50.0
10031044.0,10031.0,1.0,0.9686123254897127,1.0547206549569696,0,0,0,1,0,0,1,0,0,0,8.0,1,8000.0,36.0,40.0
10031046.0,10031.0,1.0,1.0520158275533285,0.7850335464389893,0,0,0,1,1,0,0,0,0,0,8.0,1,12000.0,38.0,40.0
10032033.0,10032.0,1.0,1.0180972571504052,0.5342597740798092,0,0,1,1,0,0,0,0,1,0,8.0,1,10000.0,36.0,36.0
10033003.0,10033.0,0.0,1.2159839728661064,-0.1130165472158768,1,1,0,1,0,0,0,1,0,0,8.0,1,0.0,40.0,28.0
10033026.0,10033.0,0.0,0.8880619209889312,,0,0,0,1,0,0,1,1,0,0,8.0,1,0.0,36.0,
10036010.0,10036.0,1.0,1.1367343081117547,,1,1,0,1,0,0,0,1,1,0,8.0,1,16000.0,34.0,
10039009.0,10039.0,1.0,0.9370019698418763,,0,0,1,1,1,0,0,1,0,0,8.0,1,6000.0,38.0,
10041064.0,10041.0,0.0,1.1229760673525688,,0,0,0,1,0,1,0,1,0,0,8.0,1,0.0,36.0,
10042006.0,10042.0,1.0,0.9788024562321732,1.4843409282607203,0,0,0,1,0,1,0,0,0,0,8.0,1,8000.0,38.0,46.0
10042011.0,10042.0,1.0,1.106501367536135,,0,0,0,1,1,1,1,1,0,0,8.0,1,14000.0,34.0,
10042014.0,10042.0,1.0,1.004707820028852,,0,0,0,1,1,0,0,1,0,0,8.0,1,10000.0,38.0,
10043016.0,10043.0,1.0,1.1013667278032084,,0,0,0,1,0,1,0,1,0,0,8.0,1,14000.0,36.0,
10043018.0,10043.0,1.0,1.1158576290424476,,0,0,0,1,1,0,0,1,0,0,8.0,1,14000.0,38.0,
10043021.0,10043.0,1.0,1.180727628601247,,1,1,0,1,1,0,0,0,0,0,8.0,1,18000.0,38.0,38.0
10043031.0,10043.0,1.0,1.003031257543475,1.0956071875075506,1,1,0,1,0,0,1,1,0,0,8.0,1,10000.0,38.0,42.0
10044027.0,10044.0,0.0,1.042740519682175,1.4291313512651898,1,1,1,1,1,0,0,1,0,0,8.0,1,0.0,38.0,44.0
10046008.0,10046.0,0.0,1.2178046608984716,1.4176162815889106,1,1,1,0,0,0,0,1,0,0,8.0,1,0.0,38.0,48.0
10046024.0,10046.0,0.0,1.1888533413742732,1.7315860312677032,0,0,1,1,0,0,0,0,0,0,8.0,1,0.0,36.0,50.0
10046027.0,10046.0,0.0,1.0023824251876907,1.076004174508175,0,0,1,1,0,1,1,1,0,0,8.0,1,0.0,36.0,44.0
10047017.0,10047.0,1.0,0.9147696683387191,0.8125413376414483,1,1,1,0,1,0,0,1,0,0,8.0,1,4000.0,34.0,40.0
10047053.0,10047.0,1.0,0.9441807055747173,0.5005038797059197,1,1,1,1,0,1,0,1,0,0,8.0,1,6000.0,36.0,36.0
10050024.0,10050.0,0.0,1.2556012513532961,,0,0,1,1,0,1,1,1,0,0,8.0,1,0.0,40.0,
10050025.0,10050.0,0.0,1.2378303574941407,,0,0,1,1,1,0,1,0,0,0,8.0,1,0.0,38.0,
10051001.0,10051.0,1.0,0.9909612109232725,,0,0,1,1,1,1,0,1,1,0,8.0,1,8000.0,38.0,
10051015.0,10051.0,1.0,0.9877619713927636,1.6447823428302353,1,1,1,1,1,1,0,1,1,0,8.0,1,8000.0,38.0,50.0
10051016.0,10051.0,1.0,0.8658242715990583,0.9702072658540909,1,1,1,1,0,0,0,1,1,0,8.0,1,2000.0,38.0,42.0
10055018.0,10055.0,0.0,1.118550757943898,0.7300774592737838,1,1,0,1,1,1,0,1,0,0,8.0,1,0.0,38.0,40.0
10055021.0,10055.0,0.0,0.9049068951118444,-0.47700548243826196,0,0,0,1,0,1,0,1,0,0,8.0,1,0.0,36.0,26.0
10055029.0,10055.0,0.0,1.230379146933134,2.3486896425619053,1,1,0,1,1,1,1,0,0,0,8.0,1,0.0,40.0,56.0
10055056.0,10055.0,0.0,1.189721303388234,0.8012209310416213,1,1,0,1,0,1,1,1,0,0,8.0,1,0.0,38.0,42.0
10055060.0,10055.0,0.0,1.2202630844216862,,0,0,0,1,0,1,0,1,0,0,8.0,1,0.0,38.0,
11001002.0,11001.0,0.0,0.883623509257807,0.8336961736685568,1,1,1,1,1,0,0,1,0,0,8.0,1,0.0,34.0,40.0
11002003.0,11002.0,1.0,1.1405267619762045,-0.1654128182681671,0,0,0,1,0,1,1,1,0,0,8.0,1,16000.0,38.0,30.0
11002006.0,11002.0,1.0,1.1965056324757908,1.5459316036854427,0,0,0,1,0,1,1,1,0,0,8.0,1,18000.0,38.0,48.0
11002008.0,11002.0,1.0,1.0875338840243383,0.9684586405952198,0,0,0,1,0,1,1,1,0,0,8.0,1,14000.0,38.0,40.0
11005003.0,11005.0,1.0,1.067177754878222,,0,0,0,1,0,0,0,1,0,0,8.0,1,12000.0,38.0,
11006003.0,11006.0,1.0,0.873150542156669,0.2516560150502367,1,1,1,1,1,1,1,1,0,0,8.0,1,2000.0,36.0,32.0
11006007.0,11006.0,1.0,1.1296948848278583,,0,0,1,1,1,0,0,0,0,0,8.0,1,16000.0,40.0,
11006020.0,11006.0,1.0,1.2452849104843446,1.1318016847995145,0,0,1,1,1,0,0,1,0,0,8.0,1,20000.0,38.0,44.0
11006023.0,11006.0,1.0,1.0823146808327195,0.4659653889597692,1,1,1,1,1,1,1,1,0,0,8.0,1,14000.0,38.0,34.0
11006036.0,11006.0,1.0,1.036956111713289,1.6913869027058435,1,1,1,1,0,1,1,1,0,0,8.0,1,12000.0,36.0,50.0
11006045.0,11006.0,1.0,1.1369067774583366,1.1031313967222267,0,0,1,1,0,1,1,1,0,0,8.0,1,16000.0,40.0,42.0
11006050.0,11006.0,1.0,1.091175260089069,,0,0,1,1,0,1,0,1,0,0,8.0,1,14000.0,36.0,
11006054.0,11006.0,1.0,1.2130517265798795,,1,1,1,1,0,1,1,1,0,0,8.0,1,20000.0,40.0,30.0
11007015.0,11007.0,1.0,1.060474446274408,0.9222069743942649,1,1,1,1,1,0,1,1,1,0,8.0,1,12000.0,38.0,40.0
11010006.0,11010.0,1.0,0.9707268798971067,1.6949615638837958,1,1,1,1,1,1,1,0,1,0,8.0,1,8000.0,36.0,48.0
11010012.0,11010.0,1.0,0.9650361267943296,1.2637924757385899,0,0,1,1,1,0,0,1,1,0,8.0,1,8000.0,36.0,44.0
11014002.0,11014.0,0.0,0.940788407333771,0.37246357268374336,0,0,1,1,1,0,0,1,1,0,8.0,1,0.0,36.0,34.0
11014010.0,11014.0,0.0,0.8847582639702979,0.24910970235127863,0,0,1,1,1,0,1,1,1,0,8.0,1,0.0,36.0,34.0
11014013.0,11014.0,0.0,1.216484936154201,1.5019194318952778,1,1,1,0,1,0,1,0,1,0,8.0,1,0.0,36.0,48.0
11014017.0,11014.0,0.0,1.1448518653575397,0.8571343567775239,0,0,1,1,1,0,1,1,1,0,8.0,1,0.0,36.0,40.0
11014024.0,11014.0,0.0,1.0062277562820423,0.7308837868933458,1,1,1,1,0,0,0,1,1,0,8.0,1,0.0,36.0,42.0
11015007.0,11015.0,1.0,1.1456446895631445,0.322185649695986,1,1,0,1,1,0,0,1,0,0,8.0,1,16000.0,38.0,32.0
11015009.0,11015.0,1.0,0.911967442548268,,0,0,0,1,0,0,0,1,0,0,8.0,1,4000.0,36.0,
11017031.0,11017.0,1.0,0.9988376453267626,-0.30322092339157625,0,0,0,1,1,0,1,1,0,0,8.0,1,10000.0,36.0,26.0
11017038.0,11017.0,1.0,1.165663701300419,0.38001412024049447,1,1,0,1,1,1,0,1,0,0,8.0,1,18000.0,38.0,34.0
11017050.0,11017.0,1.0,0.8935292661241592,1.1926909848814709,1,1,0,1,0,0,0,1,0,0,8.0,1,4000.0,38.0,44.0
11019013.0,11019.0,0.0,1.1111115801280016,0.9969408836058661,1,1,0,1,1,1,0,1,0,0,8.0,1,0.0,38.0,42.0
11020009.0,11020.0,0.0,1.0148657297538501,,0,0,1,1,0,0,0,1,0,0,8.0,1,0.0,38.0,
11021025.0,11021.0,1.0,1.1449374315449912,,0,0,0,1,1,1,1,0,1,0,8.0,1,16000.0,38.0,
11021029.0,11021.0,1.0,1.2531717064183465,0.9708607107621674,0,0,0,1,0,0,0,0,1,0,8.0,1,20000.0,40.0,40.0
11026013.0,11026.0,0.0,0.9498508024650549,1.2666818052339233,0,0,1,1,1,0,1,1,0,0,8.0,1,0.0,36.0,46.0
11034001.0,11034.0,1.0,1.0064360564696193,0.8638567840763465,1,1,0,1,0,0,1,1,0,1,8.0,1,10000.0,36.0,40.0
11034008.0,11034.0,1.0,1.0725056538673376,-0.5892379042688703,1,1,0,1,0,0,1,1,0,1,8.0,1,14000.0,36.0,24.0
11035002.0,11035.0,1.0,1.0141303284818552,0.46299647622524764,1,1,0,1,1,0,1,1,1,1,8.0,1,10000.0,38.0,36.0
11035007.0,11035.0,1.0,1.0411069408362759,,0,0,0,1,0,0,0,0,1,1,8.0,1,12000.0,38.0,
11035009.0,11035.0,1.0,1.2654484488601114,,0,0,0,1,0,1,0,1,1,1,8.0,1,20000.0,40.0,
11035011.0,11035.0,1.0,1.1747954852618392,2.0532341429957524,1,1,0,1,0,0,0,1,1,1,8.0,1,18000.0,38.0,56.0
11035018.0,11035.0,1.0,1.1011758750960414,,0,0,0,1,1,1,1,0,1,1,8.0,1,14000.0,36.0,
11038001.0,11038.0,0.0,1.1437274721755604,,1,1,1,1,0,1,1,1,0,0,8.0,1,0.0,36.0,
11038005.0,11038.0,0.0,1.1525985466595896,0.9975867077753727,1,1,1,1,1,0,1,1,0,0,8.0,1,0.0,38.0,40.0
11041005.0,11041.0,1.0,1.1799794592497181,1.1692159013541652,1,1,0,1,1,1,0,1,0,0,8.0,1,18000.0,38.0,44.0
11041015.0,11041.0,1.0,0.9298881440840474,0.5523024742812909,1,1,0,1,1,1,1,1,0,0,8.0,1,6000.0,36.0,38.0
11045010.0,11045.0,0.0,1.0700616696382557,0.9878755471368885,1,1,0,1,0,1,1,1,0,0,8.0,1,0.0,38.0,42.0
11045012.0,11045.0,0.0,1.1449374315449912,0.5730144384397541,1,1,0,1,1,1,1,0,0,0,8.0,1,0.0,38.0,36.0
11045016.0,11045.0,0.0,1.1488364420522514,,1,1,0,1,1,0,0,1,0,0,8.0,1,0.0,38.0,28.0
11045022.0,11045.0,0.0,0.9851128957081338,1.5043164884184295,1,1,0,1,1,1,1,1,0,0,8.0,1,0.0,36.0,48.0
11045029.0,11045.0,0.0,0.8908132081584151,0.9811930284426821,0,0,0,1,1,1,1,1,0,0,8.0,1,0.0,34.0,40.0
11045032.0,11045.0,0.0,1.0887926428600498,1.929027468565737,1,1,0,1,0,0,0,1,0,0,8.0,1,0.0,36.0,52.0
11045033.0,11045.0,0.0,0.9216084790221925,,0,0,0,1,1,0,0,1,0,0,8.0,1,0.0,34.0,
11045037.0,11045.0,0.0,0.9760426124439441,-0.38792419589715477,0,0,0,1,0,0,0,1,0,0,8.0,1,0.0,36.0,26.0
11045048.0,11045.0,0.0,1.1799794592497181,1.3977178646970756,1,1,0,1,0,1,1,1,0,0,8.0,1,0.0,38.0,46.0
11045055.0,11045.0,0.0,1.2616434274618795,0.23672272659458607,0,0,0,1,0,0,0,1,0,0,8.0,1,0.0,38.0,30.0
11047020.0,11047.0,0.0,1.10377140506493,0.36721575829819547,1,1,0,1,1,0,0,1,0,0,8.0,1,0.0,34.0,32.0
11048015.0,11048.0,0.0,0.9781665925016746,0.9768257436048767,1,1,0,1,1,1,1,1,1,0,8.0,1,0.0,36.0,42.0
11048018.0,11048.0,0.0,0.9181544126896796,1.4442393986314224,1,1,0,1,1,0,0,1,1,0,8.0,1,0.0,34.0,46.0
11048029.0,11048.0,0.0,1.2660288282659344,0.010143010995201618,1,1,0,1,0,1,0,1,1,0,8.0,1,0.0,40.0,30.0
11048033.0,11048.0,0.0,1.240951918970104,1.4556295951528895,1,1,0,1,0,0,0,1,1,0,8.0,1,0.0,40.0,48.0
11048041.0,11048.0,0.0,0.891988072021274,1.542017752792546,1,1,0,1,0,0,0,1,1,0,8.0,1,0.0,36.0,46.0
11048044.0,11048.0,0.0,0.879257026603009,0.8774654177046602,1,1,0,1,0,0,1,1,1,0,8.0,1,0.0,38.0,40.0
11048048.0,11048.0,0.0,0.8727031914328994,-0.14782112875042616,1,1,0,1,0,1,0,1,1,0,8.0,1,0.0,36.0,28.0
11048054.0,11048.0,0.0,1.1875908390178607,,0,0,0,1,0,1,1,1,1,0,8.0,1,0.0,42.0,
11048058.0,11048.0,0.0,1.070334679255093,0.9434297954312469,0,0,0,1,0,0,0,1,1,0,8.0,1,0.0,36.0,44.0
11048059.0,11048.0,0.0,1.13470799383517,1.5808121252113552,1,1,0,1,0,1,0,1,1,0,8.0,1,0.0,36.0,50.0
11048061.0,11048.0,0.0,1.1656292074311025,0.7203624214174307,1,1,0,1,0,0,1,0,1,0,8.0,1,0.0,38.0,36.0
11049028.0,11049.0,0.0,0.8591977051696149,1.9412334852056865,1,1,1,1,0,0,0,0,0,0,8.0,1,0.0,36.0,52.0
11049038.0,11049.0,0.0,0.9395196880590514,1.0366895864090946,1,1,1,1,0,1,1,1,0,0,8.0,1,0.0,36.0,42.0
11050004.0,11050.0,0.0,1.1302124265647715,0.9187689517218992,1,1,0,1,0,0,0,1,0,1,8.0,1,0.0,36.0,40.0
11050005.0,11050.0,0.0,0.8802374947837516,0.5281520863589582,1,1,0,0,0,0,1,1,0,1,8.0,1,0.0,36.0,36.0
11050006.0,11050.0,0.0,0.9375654365559609,1.1705301445145522,1,1,0,1,0,0,1,1,0,1,8.0,1,0.0,34.0,44.0
11050010.0,11050.0,0.0,1.1297130676426916,0.584685599559548,0,0,0,1,0,1,1,1,0,1,8.0,1,0.0,36.0,34.0
12001002.0,12001.0,1.0,1.168026397651422,1.3440602444264458,1,1,1,1,0,0,0,1,0,0,8.0,1,18000.0,36.0,44.0
12001007.0,12001.0,1.0,0.9046232565701596,1.6556866838435798,1,1,1,1,0,1,1,1,0,0,8.0,1,4000.0,36.0,50.0
12001008.0,12001.0,1.0,0.8992495663010406,1.2638434143595572,1,1,1,1,0,1,1,1,0,0,8.0,1,4000.0,38.0,46.0
12001024.0,12001.0,1.0,0.9555518502497596,0.5351314796144708,1,1,1,1,1,1,0,1,0,0,8.0,1,6000.0,38.0,38.0
12001025.0,12001.0,1.0,0.956446551697299,1.0553313836199043,1,1,1,1,1,0,1,1,0,0,8.0,1,6000.0,38.0,44.0
12001028.0,12001.0,1.0,0.883623509257807,0.9124281629888269,1,1,1,1,1,0,0,1,0,0,8.0,1,4000.0,34.0,40.0
12001029.0,12001.0,1.0,1.0663086564383342,1.2233083048147826,1,1,1,1,1,1,1,1,0,0,8.0,1,12000.0,38.0,44.0
12001030.0,12001.0,1.0,1.1374101472954534,0.8277231858443578,0,0,1,1,1,0,0,1,0,0,8.0,1,16000.0,38.0,38.0
12001033.0,12001.0,1.0,0.964610033920255,1.2736102598684687,1,1,1,1,1,0,0,1,0,0,8.0,1,8000.0,36.0,44.0
12001037.0,12001.0,1.0,1.197290434851322,0.9368885277949193,1,1,1,1,0,0,0,0,0,0,8.0,1,18000.0,40.0,42.0
12001040.0,12001.0,1.0,0.896792412900921,-0.5216337976266614,1,1,1,1,0,1,1,1,0,0,8.0,1,4000.0,36.0,26.0
12001044.0,12001.0,1.0,1.2162506987160526,0.37990943535803434,1,1,1,1,1,0,1,0,0,0,8.0,1,20000.0,40.0,34.0
12003001.0,12003.0,1.0,1.1335155487947335,1.448360079043049,1,1,1,0,1,1,0,1,0,0,8.0,1,16000.0,38.0,48.0
12003011.0,12003.0,1.0,1.0946252486579613,1.544627922601319,0,0,1,1,1,0,0,1,0,0,8.0,1,14000.0,38.0,50.0
12003012.0,12003.0,1.0,0.946195856137783,1.6903548942668782,0,0,1,1,0,0,0,1,0,0,8.0,1,6000.0,36.0,52.0
12003019.0,12003.0,1.0,1.0139932888847651,1.3991811801996634,1,1,1,1,0,1,1,1,0,0,8.0,1,10000.0,38.0,46.0
12004005.0,12004.0,0.0,1.1852346938280842,,0,0,0,1,0,0,0,1,0,0,8.0,1,0.0,38.0,
12004006.0,12004.0,0.0,1.1367970120834965,2.47473451935328,1,1,0,1,0,0,0,1,0,0,8.0,1,0.0,38.0,58.0
12004020.0,12004.0,0.0,1.250314865334811,1.1130441058413094,1,1,0,1,1,0,0,0,0,0,8.0,1,0.0,38.0,42.0
12004022.0,12004.0,0.0,1.0717306113850626,1.4440859142826812,0,0,0,1,1,0,0,1,0,0,8.0,1,0.0,38.0,48.0
12004025.0,12004.0,0.0,1.0407136706169189,0.47759176152831906,1,1,0,1,1,1,1,1,0,0,8.0,1,0.0,38.0,34.0
12004032.0,12004.0,0.0,1.0183207988151222,,0,0,0,1,1,0,1,1,0,0,8.0,1,0.0,36.0,
12004034.0,12004.0,0.0,1.2301538672052346,1.4336218380432082,1,1,0,1,0,0,1,1,0,0,8.0,1,0.0,38.0,48.0
12005001.0,12005.0,1.0,1.0388338215877608,0.044902920963528756,1,1,0,1,1,1,1,1,1,0,8.0,1,12000.0,36.0,32.0
12005002.0,12005.0,1.0,1.2402850374966543,1.202335898573264,1,1,0,1,1,1,1,0,1,0,8.0,1,20000.0,38.0,44.0
12005006.0,12005.0,1.0,0.8711825866938696,0.4065643054779206,1,1,0,1,0,0,0,1,1,0,8.0,1,2000.0,34.0,34.0
12005007.0,12005.0,1.0,1.1352516065198226,0.8320808444860748,0,0,0,1,0,0,1,1,1,0,8.0,1,16000.0,38.0,38.0
12005012.0,12005.0,1.0,0.9855123159972138,1.2469081277997323,1,1,0,1,0,0,0,0,1,0,8.0,1,8000.0,36.0,44.0
12005014.0,12005.0,1.0,1.2040642018626155,1.809679616611285,1,1,0,1,1,1,0,1,1,0,8.0,1,20000.0,38.0,50.0
12005016.0,12005.0,1.0,0.9887778024744137,1.5053348597462695,1,1,0,1,1,0,1,1,1,0,8.0,1,8000.0,36.0,48.0
12008013.0,12008.0,1.0,0.9035761403512225,1.2776445719096368,0,0,0,1,0,0,1,1,0,0,8.0,1,4000.0,36.0,44.0
12010009.0,12010.0,1.0,0.8714576686168092,,0,0,1,1,0,0,0,1,0,1,8.0,1,2000.0,38.0,
12011007.0,12011.0,0.0,0.9987480682242743,0.6306428645968027,1,1,0,1,1,1,1,1,0,0,8.0,1,0.0,36.0,36.0
12011017.0,12011.0,0.0,1.1488364420522514,0.7509768668616328,1,1,0,1,1,0,0,1,0,0,8.0,1,0.0,38.0,38.0
12013003.0,12013.0,0.0,1.076520847213497,1.1887645664547923,0,0,1,1,1,0,1,1,0,0,8.0,1,0.0,36.0,42.0
12013018.0,12013.0,0.0,1.240834399159526,1.2263814679159686,0,0,1,1,0,1,0,1,0,0,8.0,1,0.0,38.0,44.0
12013019.0,12013.0,0.0,1.1522637689511859,1.974161760686027,0,0,1,1,0,1,0,1,0,0,8.0,1,0.0,38.0,52.0
12015012.0,12015.0,0.0,1.1821910778010025,1.682980425880242,1,1,1,1,1,1,0,1,0,0,8.0,1,0.0,36.0,50.0
12015016.0,12015.0,0.0,1.1739541289842892,2.038133181579418,1,1,1,1,1,0,0,1,0,0,8.0,1,0.0,38.0,52.0
12015028.0,12015.0,0.0,1.0555849402988131,,1,1,1,1,1,0,0,1,0,0,8.0,1,0.0,38.0,
12015038.0,12015.0,0.0,1.0054794532333458,1.4735976923346867,1,1,1,1,0,0,0,1,0,0,8.0,1,0.0,38.0,48.0
12015042.0,12015.0,0.0,1.0122804944668893,,0,0,1,1,0,1,0,1,0,0,8.0,1,0.0,36.0,
12015047.0,12015.0,0.0,0.9523852328282165,0.7926531485829571,1,1,1,1,0,0,0,1,0,0,8.0,1,0.0,38.0,40.0
12017006.0,12017.0,1.0,1.083613415121631,0.17314853669915062,1,1,1,1,1,0,0,1,0,0,8.0,1,14000.0,36.0,30.0
12017012.0,12017.0,1.0,1.1217746646018834,0.677736622409731,1,1,1,1,1,0,0,1,0,0,8.0,1,14000.0,36.0,36.0
12017016.0,12017.0,1.0,1.0314659712109353,,0,0,1,1,0,1,1,1,0,0,8.0,1,12000.0,34.0,
12017020.0,12017.0,1.0,1.043319896359239,,0,0,1,1,0,0,1,1,0,0,8.0,1,12000.0,34.0,
12017022.0,12017.0,1.0,1.1206786152194974,1.5288217086243496,1,1,1,1,1,0,0,1,0,0,8.0,1,14000.0,36.0,48.0
12018003.0,12018.0,1.0,0.8824602101999709,,1,1,0,1,1,0,0,1,0,0,8.0,1,4000.0,38.0,
12018023.0,12018.0,1.0,0.860294824129344,0.43098065049148415,1,1,0,1,0,0,1,0,0,0,8.0,1,2000.0,36.0,36.0
12018027.0,12018.0,1.0,1.2090620693927876,1.122494089062315,1,1,0,1,0,0,0,1,0,0,8.0,1,20000.0,38.0,44.0
12018032.0,12018.0,1.0,0.9475278810214999,,0,0,0,1,0,0,1,1,0,0,8.0,1,6000.0,34.0,
12018040.0,12018.0,1.0,0.8807678046001987,0.19912290494660803,0,0,0,0,0,0,0,1,0,0,8.0,1,4000.0,36.0,32.0
12018042.0,12018.0,1.0,1.2065347918281082,2.587964789996457,1,1,0,1,0,0,1,1,0,0,8.0,1,20000.0,38.0,58.0
12018056.0,12018.0,1.0,1.241242844007439,,0,0,0,1,1,1,0,1,0,0,8.0,1,20000.0,38.0,
12018064.0,12018.0,1.0,0.9991174066505785,,1,0,0,1,1,1,1,1,0,0,8.0,1,10000.0,36.0,
12020009.0,12020.0,0.0,1.1449374315449912,1.8269495471823456,1,1,0,1,0,0,0,1,0,0,8.0,1,0.0,38.0,52.0
12020033.0,12020.0,0.0,1.211584266465087,0.8876492646802298,1,0,0,1,0,0,0,1,0,0,8.0,1,0.0,36.0,42.0
