id,treatment_match,costs,er_amount_total,dayXlocation,us_stu_insch,us_stu_edlvl,us_stu_grade,us_stu_edlvl_all,us_stu_female,us_stu_mig_rel,us_stu_age,us_stu_grade_all,us_stu_yearsofed,us_stu_mig_rel_child,us_stu_mig_rel_sib,us_stu_mig_rel_niece,us_stu_mig_rel_cousin,treatment_tmp1,treatment_tmp2
320084.0,3,0.0,0.0,2.18975,1.0,5.0,1.0,5.0,1.0,1.0,21.0,1.0,13.0,1.0,0.0,0.0,0.0,1.0,1.0
320085.0,1,0.0,0.0,2.18975,1.0,5.0,2.0,5.0,0.0,2.0,20.0,2.0,14.0,0.0,1.0,0.0,0.0,0.0,
320086.0,3,0.0,0.0,2.18975,1.0,5.0,1.0,5.0,0.0,5.0,19.0,1.0,13.0,0.0,0.0,0.0,1.0,1.0,1.0
320087.0,1,0.0,0.0,2.18995,1.0,4.0,10.0,4.0,0.0,2.0,17.0,10.0,10.0,0.0,1.0,0.0,0.0,0.0,
320088.0,2,0.0,0.0,2.18975,1.0,4.0,12.0,4.0,1.0,5.0,18.0,12.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0
320089.0,3,0.0,0.0,2.18975,1.0,4.0,12.0,4.0,0.0,1.0,16.0,12.0,12.0,1.0,0.0,0.0,0.0,1.0,1.0
320090.0,2,0.0,0.0,2.18975,1.0,4.0,10.0,4.0,0.0,4.0,16.0,10.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0
320091.0,3,375.0,500.0,2.18995,1.0,4.0,10.0,4.0,1.0,4.0,18.0,10.0,10.0,0.0,0.0,1.0,0.0,1.0,1.0
320092.0,1,0.0,0.0,2.18995,1.0,4.0,13.0,4.0,1.0,2.0,19.0,13.0,13.0,0.0,1.0,0.0,0.0,0.0,
320093.0,3,600.0,800.0,2.19003,1.0,6.0,1.0,6.0,0.0,4.0,19.0,1.0,13.0,0.0,0.0,1.0,0.0,1.0,1.0
320094.0,2,0.0,0.0,2.18976,1.0,3.0,9.0,3.0,0.0,2.0,16.0,9.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0
320095.0,1,0.0,0.0,2.18976,1.0,4.0,10.0,4.0,0.0,4.0,18.0,10.0,10.0,0.0,0.0,1.0,0.0,0.0,
320096.0,2,0.0,0.0,2.18976,1.0,4.0,11.0,4.0,0.0,2.0,18.0,11.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0
320097.0,1,0.0,0.0,2.18976,1.0,3.0,9.0,3.0,1.0,1.0,15.0,9.0,9.0,1.0,0.0,0.0,0.0,0.0,
320098.0,3,0.0,0.0,2.19003,1.0,4.0,11.0,4.0,0.0,1.0,19.0,11.0,11.0,0.0,0.0,0.0,0.0,1.0,1.0
320099.0,3,0.0,0.0,2.19003,1.0,4.0,13.0,4.0,1.0,2.0,20.0,13.0,13.0,0.0,1.0,0.0,0.0,1.0,1.0
320100.0,2,0.0,0.0,2.18976,1.0,3.0,9.0,3.0,1.0,5.0,19.0,9.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0
320101.0,1,0.0,0.0,2.18976,1.0,4.0,13.0,4.0,1.0,2.0,19.0,13.0,13.0,0.0,1.0,0.0,0.0,0.0,
320104.0,2,0.0,0.0,2.18976,1.0,4.0,13.0,4.0,0.0,2.0,21.0,13.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0
320105.0,1,0.0,0.0,2.18976,1.0,3.0,9.0,3.0,0.0,5.0,17.0,9.0,9.0,0.0,0.0,0.0,1.0,0.0,
320106.0,1,0.0,0.0,2.18984,1.0,4.0,10.0,4.0,1.0,5.0,18.0,10.0,10.0,0.0,0.0,0.0,1.0,0.0,
320107.0,2,0.0,0.0,2.18984,1.0,4.0,11.0,4.0,0.0,4.0,17.0,11.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0
320108.0,3,0.0,0.0,2.18984,1.0,5.0,3.0,5.0,0.0,1.0,19.0,3.0,15.0,1.0,0.0,0.0,0.0,1.0,1.0
320109.0,3,0.0,0.0,2.18984,1.0,5.0,3.0,5.0,1.0,2.0,23.0,3.0,15.0,0.0,1.0,0.0,0.0,1.0,1.0
320111.0,2,0.0,0.0,2.18984,1.0,5.0,1.0,5.0,1.0,1.0,24.0,1.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0
320114.0,2,0.0,0.0,2.18997,1.0,4.0,13.0,4.0,0.0,4.0,17.0,13.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0
320116.0,1,0.0,0.0,2.19001,1.0,4.0,11.0,4.0,1.0,4.0,17.0,11.0,11.0,0.0,0.0,1.0,0.0,0.0,
320117.0,2,0.0,0.0,2.19001,1.0,5.0,5.0,5.0,1.0,1.0,24.0,5.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0
320118.0,1,0.0,0.0,2.19001,1.0,3.0,9.0,3.0,1.0,4.0,17.0,9.0,9.0,0.0,0.0,1.0,0.0,0.0,
320120.0,3,0.0,0.0,2.19003,1.0,4.0,13.0,4.0,1.0,1.0,17.0,13.0,13.0,1.0,0.0,0.0,0.0,1.0,1.0
320121.0,2,0.0,0.0,2.18995,1.0,4.0,11.0,4.0,1.0,5.0,19.0,11.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0
320122.0,1,0.0,0.0,2.19003,1.0,3.0,9.0,3.0,0.0,1.0,17.0,9.0,9.0,1.0,0.0,0.0,0.0,0.0,
320123.0,1,0.0,0.0,2.19003,1.0,5.0,3.0,5.0,0.0,2.0,24.0,3.0,15.0,0.0,1.0,0.0,0.0,0.0,
320124.0,3,0.0,0.0,2.18995,1.0,5.0,2.0,5.0,1.0,5.0,20.0,2.0,14.0,0.0,0.0,0.0,1.0,1.0,1.0
320125.0,3,0.0,0.0,2.18995,1.0,5.0,1.0,5.0,0.0,2.0,27.0,1.0,13.0,0.0,1.0,0.0,0.0,1.0,1.0
320126.0,2,0.0,0.0,2.18995,1.0,4.0,12.0,4.0,1.0,4.0,16.0,12.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0
320127.0,3,0.0,0.0,2.18995,1.0,4.0,12.0,4.0,1.0,8.0,19.0,12.0,12.0,0.0,0.0,0.0,0.0,1.0,1.0
320128.0,2,0.0,0.0,2.19003,1.0,4.0,13.0,4.0,0.0,2.0,18.0,13.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0
320129.0,1,0.0,0.0,2.19001,1.0,4.0,12.0,4.0,0.0,2.0,18.0,12.0,12.0,0.0,1.0,0.0,0.0,0.0,
320132.0,3,0.0,0.0,2.19001,1.0,4.0,10.0,4.0,0.0,2.0,17.0,10.0,10.0,0.0,1.0,0.0,0.0,1.0,1.0
320133.0,2,0.0,0.0,2.19001,1.0,4.0,11.0,4.0,0.0,2.0,21.0,11.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0
320135.0,2,0.0,0.0,2.19001,1.0,5.0,4.0,5.0,1.0,5.0,22.0,4.0,16.0,0.0,0.0,0.0,1.0,0.0,0.0
320136.0,3,600.0,800.0,2.19001,1.0,5.0,2.0,5.0,0.0,2.0,22.0,2.0,14.0,0.0,1.0,0.0,0.0,1.0,1.0
320137.0,3,0.0,0.0,2.19001,1.0,4.0,13.0,4.0,1.0,2.0,20.0,13.0,13.0,0.0,1.0,0.0,0.0,1.0,1.0
320138.0,1,0.0,0.0,2.19003,1.0,4.0,10.0,4.0,1.0,4.0,18.0,10.0,10.0,0.0,0.0,1.0,0.0,0.0,
320139.0,2,0.0,0.0,2.19003,1.0,4.0,10.0,4.0,1.0,4.0,17.0,10.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0
320140.0,3,0.0,0.0,2.19003,1.0,4.0,10.0,4.0,0.0,9.0,19.0,10.0,10.0,0.0,0.0,0.0,0.0,1.0,1.0
320141.0,2,0.0,0.0,2.19003,1.0,4.0,12.0,4.0,1.0,4.0,17.0,12.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0
320142.0,1,0.0,0.0,2.19003,1.0,4.0,10.0,4.0,0.0,4.0,22.0,10.0,10.0,0.0,0.0,1.0,0.0,0.0,
320144.0,3,0.0,0.0,2.19009,1.0,6.0,1.0,6.0,1.0,8.0,17.0,1.0,13.0,0.0,0.0,0.0,0.0,1.0,1.0
320145.0,3,375.0,500.0,2.19009,1.0,4.0,12.0,4.0,1.0,4.0,16.0,12.0,12.0,0.0,0.0,1.0,0.0,1.0,1.0
320146.0,3,375.0,500.0,2.19009,1.0,4.0,10.0,4.0,1.0,4.0,16.0,10.0,10.0,0.0,0.0,1.0,0.0,1.0,1.0
320147.0,2,0.0,0.0,2.19025,1.0,4.0,11.0,4.0,1.0,1.0,20.0,11.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0
320148.0,1,0.0,0.0,2.19009,1.0,5.0,2.0,5.0,1.0,1.0,19.0,2.0,14.0,1.0,0.0,0.0,0.0,0.0,
320149.0,2,0.0,0.0,2.19009,1.0,3.0,9.0,3.0,0.0,4.0,15.0,9.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0
320150.0,1,0.0,0.0,2.19025,1.0,4.0,10.0,4.0,1.0,2.0,19.0,10.0,10.0,0.0,1.0,0.0,0.0,0.0,
320151.0,2,0.0,0.0,2.19025,1.0,5.0,2.0,5.0,1.0,8.0,20.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
320152.0,2,0.0,0.0,2.19025,1.0,5.0,1.0,5.0,1.0,5.0,19.0,1.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0
320153.0,3,750.0,1000.0,2.19009,1.0,4.0,12.0,4.0,1.0,2.0,19.0,12.0,12.0,0.0,1.0,0.0,0.0,1.0,1.0
320154.0,1,0.0,0.0,2.19009,1.0,3.0,9.0,3.0,1.0,1.0,17.0,9.0,9.0,1.0,0.0,0.0,0.0,0.0,
320155.0,3,375.0,500.0,2.19009,1.0,3.0,9.0,3.0,0.0,1.0,16.0,9.0,9.0,1.0,0.0,0.0,0.0,1.0,1.0
320156.0,1,0.0,0.0,2.1901,1.0,4.0,11.0,4.0,1.0,4.0,16.0,11.0,11.0,0.0,0.0,1.0,0.0,0.0,
320157.0,1,0.0,0.0,2.1901,1.0,5.0,1.0,5.0,0.0,5.0,18.0,1.0,13.0,0.0,0.0,0.0,1.0,0.0,
320158.0,1,0.0,0.0,2.1901,1.0,3.0,9.0,3.0,1.0,4.0,15.0,9.0,9.0,0.0,0.0,1.0,0.0,0.0,
320159.0,3,0.0,0.0,2.1901,1.0,4.0,13.0,4.0,0.0,1.0,19.0,13.0,13.0,1.0,0.0,0.0,0.0,1.0,1.0
320160.0,3,0.0,0.0,2.1901,1.0,4.0,10.0,4.0,0.0,4.0,16.0,10.0,10.0,0.0,0.0,1.0,0.0,1.0,1.0
320161.0,2,0.0,0.0,2.1901,1.0,5.0,3.0,5.0,1.0,1.0,21.0,3.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0
320162.0,2,0.0,0.0,2.1901,1.0,4.0,13.0,4.0,0.0,4.0,19.0,13.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0
320163.0,1,0.0,0.0,2.1901,1.0,4.0,13.0,4.0,1.0,1.0,21.0,13.0,13.0,1.0,0.0,0.0,0.0,0.0,
320164.0,2,0.0,0.0,2.1901,1.0,5.0,5.0,5.0,1.0,5.0,22.0,5.0,17.0,0.0,0.0,0.0,1.0,0.0,0.0
320165.0,3,0.0,0.0,2.1901,1.0,5.0,3.0,5.0,0.0,2.0,22.0,3.0,15.0,0.0,1.0,0.0,0.0,1.0,1.0
320168.0,3,0.0,0.0,2.19022,1.0,5.0,2.0,5.0,0.0,1.0,19.0,2.0,14.0,1.0,0.0,0.0,0.0,1.0,1.0
320169.0,3,975.0,1300.0,2.19022,1.0,4.0,10.0,4.0,0.0,4.0,15.0,10.0,10.0,0.0,0.0,1.0,0.0,1.0,1.0
320170.0,1,0.0,0.0,2.19022,1.0,4.0,12.0,4.0,1.0,1.0,17.0,12.0,12.0,1.0,0.0,0.0,0.0,0.0,
320171.0,1,0.0,0.0,2.19022,1.0,4.0,10.0,4.0,0.0,4.0,16.0,10.0,10.0,0.0,0.0,1.0,0.0,0.0,
320174.0,2,0.0,0.0,2.19022,1.0,4.0,11.0,4.0,1.0,4.0,18.0,11.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0
320175.0,2,0.0,0.0,2.19022,1.0,5.0,2.0,5.0,0.0,4.0,21.0,2.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0
320176.0,3,0.0,0.0,2.19022,1.0,5.0,2.0,5.0,0.0,5.0,20.0,2.0,14.0,0.0,0.0,0.0,1.0,1.0,1.0
320177.0,1,0.0,0.0,2.19022,1.0,5.0,2.0,5.0,1.0,2.0,18.0,2.0,14.0,0.0,1.0,0.0,0.0,0.0,
320182.0,3,0.0,0.0,2.19025,1.0,4.0,10.0,4.0,0.0,1.0,14.0,10.0,10.0,1.0,0.0,0.0,0.0,1.0,1.0
320183.0,2,0.0,0.0,2.19025,1.0,4.0,11.0,4.0,0.0,2.0,17.0,11.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0
320184.0,3,0.0,0.0,2.19018,1.0,6.0,1.0,6.0,1.0,2.0,24.0,1.0,13.0,0.0,1.0,0.0,0.0,1.0,1.0
320185.0,2,0.0,0.0,2.19018,1.0,6.0,1.0,6.0,0.0,1.0,20.0,1.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0
320186.0,1,0.0,0.0,2.19018,1.0,6.0,3.0,6.0,0.0,2.0,24.0,3.0,15.0,0.0,1.0,0.0,0.0,0.0,
320187.0,2,0.0,0.0,2.19018,1.0,6.0,1.0,6.0,1.0,1.0,19.0,1.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0
320188.0,2,0.0,0.0,2.19018,1.0,6.0,1.0,6.0,1.0,4.0,17.0,1.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0
320191.0,3,225.0,300.0,2.19018,1.0,4.0,12.0,4.0,0.0,1.0,17.0,12.0,12.0,1.0,0.0,0.0,0.0,1.0,1.0
320192.0,1,0.0,0.0,2.19018,1.0,4.0,12.0,4.0,1.0,2.0,17.0,12.0,12.0,0.0,1.0,0.0,0.0,0.0,
320193.0,3,0.0,0.0,2.19018,1.0,4.0,11.0,4.0,0.0,1.0,22.0,11.0,11.0,1.0,0.0,0.0,0.0,1.0,1.0
320194.0,2,0.0,0.0,2.19025,1.0,4.0,12.0,4.0,1.0,4.0,20.0,12.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0
320195.0,1,0.0,0.0,2.19025,1.0,4.0,10.0,4.0,0.0,4.0,16.0,10.0,10.0,0.0,0.0,1.0,0.0,0.0,
320196.0,3,0.0,0.0,2.1902,1.0,4.0,11.0,4.0,1.0,2.0,16.0,11.0,11.0,0.0,1.0,0.0,0.0,1.0,1.0
320197.0,1,0.0,0.0,2.1902,1.0,5.0,1.0,5.0,0.0,4.0,18.0,1.0,13.0,0.0,0.0,1.0,0.0,0.0,
320198.0,2,0.0,0.0,2.1902,1.0,4.0,10.0,4.0,0.0,4.0,15.0,10.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0
320199.0,3,0.0,0.0,2.1902,1.0,5.0,4.0,5.0,0.0,1.0,22.0,4.0,16.0,1.0,0.0,0.0,0.0,1.0,1.0
320200.0,1,0.0,0.0,2.1902,1.0,5.0,1.0,5.0,1.0,2.0,21.0,1.0,13.0,0.0,1.0,0.0,0.0,0.0,
320201.0,3,0.0,0.0,2.1902,1.0,5.0,4.0,5.0,1.0,4.0,21.0,4.0,16.0,0.0,0.0,1.0,0.0,1.0,1.0
320206.0,2,0.0,0.0,2.1902,1.0,3.0,9.0,3.0,0.0,4.0,17.0,9.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0
320207.0,3,0.0,0.0,2.1902,1.0,4.0,10.0,4.0,1.0,1.0,17.0,10.0,10.0,1.0,0.0,0.0,0.0,1.0,1.0
320208.0,2,0.0,0.0,2.1902,1.0,4.0,10.0,4.0,0.0,4.0,19.0,10.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0
320209.0,1,0.0,0.0,2.1902,1.0,5.0,2.0,5.0,0.0,2.0,20.0,2.0,14.0,0.0,1.0,0.0,0.0,0.0,
320211.0,3,0.0,0.0,2.1902,1.0,5.0,2.0,5.0,0.0,4.0,23.0,2.0,14.0,0.0,0.0,1.0,0.0,1.0,1.0
320212.0,1,0.0,0.0,2.1902,1.0,4.0,10.0,4.0,0.0,1.0,15.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,
320213.0,2,0.0,0.0,2.1902,1.0,5.0,3.0,5.0,0.0,8.0,22.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
320214.0,2,0.0,0.0,2.1902,1.0,4.0,13.0,4.0,1.0,2.0,19.0,13.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0
320223.0,2,0.0,0.0,2.19025,1.0,4.0,10.0,4.0,0.0,9.0,19.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
